1990;1990011;Sub-Saharan Africa;f;947;;6.945.013;124.206;389.831;60;44;3.639;..;..;322.932;..;418;479;1;..;3.110;2.434;..;55;127;822;11;58;3.844;..;100.728;38;..;89;105;5.487;1.658;11;14;2.291;444.314;161.317;5.540;..;30.213;2.609;..;..;17.647;158.894;..;256;8.288;977;..;47;8.176;16.319;..;..;157.525;225;861;..;580;516;164;174.101;849;429;..;..;..;11.165;..;14.060;64.801;13;724.890;..;..;27;506;52.398;..;..;3.158;11.384;..;28.642;131.381;5;1.753;..;..;..;..;36;144.492;21.090;38;..;..;..;..;5;14.040;803;429;80;3.362;..;1.334;6.538;141;713;30;..;43.398;..;53;..;25;64;4.086;45.711;247.951;4.026;..;108;47;8.332;43.955;847;27;268.770;111;..;..;54.408;2.550;833;32;..;5;..;..;..;2.512;975.754;166;5.791;14;76;10.995;..;857;80;46.606;130.684;11;8;418;19;1.260;..;36;38;72;113;711;1.025;16.604;..;..;1.212;..;975;427;2.040;269.083;183;12;..;..;..;..;..;4.107;1.436;101.619;1.166;181;21.139;250;..;55;7;..;345.985;45.551;244.016;880;902;166;115.172;..;9.299;717;2.946;177;..;13;184;5;90.336;..;..;11;226;334;..;..;..;117.812;1.101;146;85.133;66.655;10.493;10;38;..;..;178;114;..;..;251;28.505;64.923
1990;1990012;AFRICA;;903;;7.411.059;129.604;403.619;224;187;16.285;..;..;322.943;..;425;607;443;..;4.043;3.917;2;65;1.005;911;11;600;5.581;..;100.730;38;..;89;149;5.487;1.973;11;53;2.327;444.317;161.322;5.540;..;30.230;3.118;..;..;17.663;159.303;..;269;8.614;977;..;53;8.368;16.935;..;..;158.024;241;861;..;625;652;212;174.244;1.384;783;..;..;7;15.827;365;14.060;65.485;19;726.195;..;..;27;954;67.910;..;..;3.158;11.391;..;49.280;131.556;8;4.616;..;..;..;..;41;145.013;21.415;38;..;..;..;254;5;15.245;2.120;662;4.531;3.428;..;1.744;17.487;141;3.415;7.293;354;43.512;..;4.058;11;25;64;10.361;45.711;247.954;7.203;..;108;47;8.332;43.960;4.864;27;269.119;111;..;..;55.324;2.550;833;78;..;131;..;..;..;7.687;975.760;168;6.046;14;76;12.958;..;897;80;46.624;131.179;11;8;569;653;1.702;..;36;38;72;113;2.150;1.681;16.628;..;491;1.531;6;975;836;29.439;269.096;183;12;..;..;..;..;..;4.107;9.150;103.067;1.166;187;21.242;364;..;95;7;..;349.260;45.859;246.164;2.999;1.278;117.981;143.502;..;9.299;1.307;6.168;11.984;28;71;778;5;90.336;..;..;11;2.028;1.000;7;..;..;117.822;1.224;767;91.507;66.758;25.305;10;38;71;..;195;114;..;75.515;7.630;28.513;64.930
1990;1990013;Eastern Africa;;910;;2.892.842;55.171;143.229;..;..;..;..;..;62.127;..;..;..;..;..;79;..;..;..;..;98;..;..;380;..;..;..;..;..;..;1.584;..;..;..;..;..;149.857;1.493;..;2;248;..;..;..;..;..;..;820;42;..;..;8.140;7.781;..;..;..;..;11;..;..;..;10;109.924;80;429;..;..;..;101;..;..;33.056;..;244.733;..;..;..;..;21.488;..;..;..;..;..;545;144;..;20;..;..;..;..;..;..;..;..;..;..;..;..;..;6.998;2;..;..;16;..;..;218;..;78;..;..;38.735;..;..;..;..;..;..;1.962;..;..;..;..;..;7.992;40.475;21;2;54;..;..;..;..;642;833;..;..;..;..;..;..;..;855.397;..;1.286;..;15;99;..;..;..;..;58;..;..;..;..;587;..;..;..;..;..;33;..;2.522;..;..;51;..;450;..;231;254.976;..;..;..;..;..;..;..;..;..;16;..;116;..;..;..;..;..;..;344.402;23.389;185.200;47;144;..;90.182;..;17;..;22;..;..;..;4;..;..;..;..;..;..;..;..;..;..;68.281;..;..;10.840;65.548;847;..;..;..;..;..;..;..;..;182;22.796;25.484
1990;1990014;Burundi;;108;B R;169.843;4.560;25.839;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;327;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;18.691;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;164;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;82;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;113.171;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;935;..;..;..;6.074;..;..;..;..;..;..;..;..;..;..;..;..
1990;1990015;Comoros;;174;B;7.362;330;415;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;233;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;47;..;..;..;..;..;..;..;..;..;..;..;..;5.803;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;450;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;84;..;..;..;..;..;..;..;..;..;..;..;..
1990;1990016;Djibouti;;262;B R;57.979;809;2.428;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7.494;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;47.098;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;150;..;..
1990;1990017;Eritrea;;232;I;5.620;166;347;..;..;..;..;..;109;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;312;..;..;..;..;..;..;..;..;..;..;6;..;..;..;21;..;..;..;..;..;..;..;..;..;..;172;..;..;..;..;..;..;..;..;..;..;616;..;..;..;..;56;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;17;..;..;..;..;..;..;..;..;..;..;..;62;..;..;..;..;..;..;..;..;..;..;..;..;..;75;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.724;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;451;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;697;37;439;..;..;..;62;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;66;..;..;20;105;..;..;..;..;..;..;..;..;..;..;34;26
1990;1990018;Ethiopia;;231;B R;548.106;3.490;10.472;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;23;..;429;..;..;..;..;..;..;33.056;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;34;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;292.671;..;182.292;..;..;..;25.549;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;49;..;..;..;..;..;..;..;..;..;..;..;..;..;32;..;..
1990;1990019;Kenya;;404;B R;136.440;16.369;27.870;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;44;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;178;..;..;..;..;..;..;..;..;..;..;11.402;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;463;..;53;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.719;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.493;87;2.469;..;..;..;347;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;41.264;..;..;..;30.682;..;..;..;..;..;..;..;..;..;..;..;..
1990;1990020;Madagascar;;450;C;10.569;1.570;1.261;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;654;..;..;..;3.614;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.947;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;523;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
1990;1990021;Malawi;;454;B R;581.204;7.012;11.255;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;447;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;334;..;..;..;..;..;..;..;..;..;850;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;774;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;548.271;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.428;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;133;881;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;370;2.161;..;..;..;..;..;..;..;..;..;..;4.561;2.727
1990;1990022;Mauritius;1;480;C;1.850;66;160;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;50;..;..;16;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;23;..;..;..;..;..;..;76;42;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;414;..;..;..;..;..;24;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;263;..;..;..;16;..;..;21;..;11;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;34;..;21;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;25;..;..;..;..;..;..;..;..;..;..;..;..;31;..;..;..;..;..;..;..;112;..;5;7;..;..;..;..;..;22;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;390;..;21;..;..;..;..;..;..;..;..;..;..;..
1990;1990023;Mayotte;;175;B;6.449;549;657;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4.164;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;500;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;579;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
1990;1990024;Mozambique;;508;B R;56.272;7.418;20.291;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.493;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;86;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;496;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.936;..;..;..;..;..;..;994;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;363;..;..;..;..;..;..;..;2.522;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;14.057;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.367;..;..;..;..;..;..;..;..;..;..;647;4.602
1990;1990025;Réunion;;638;B;26.486;3.157;3.326;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;204;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;16.953;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.546;..;..;..;..;..;..;..;..;467;833;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
1990;1990026;Rwanda;;646;B R;79.179;467;9.908;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;12.273;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;31.829;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;400;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;16.424;..;..;..;7.878;..;..;..;..;..;..;..;..;..;..;..;..
1990;1990027;Seychelles;;690;B;1.517;147;232;..;..;..;..;..;..;..;..;..;..;..;37;..;..;..;..;7;..;..;17;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;15;..;..;..;..;..;..;..;..;..;11;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;111;..;..;..;..;..;24;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;264;2;..;..;..;..;..;9;..;..;..;..;17;..;..;..;..;..;..;..;..;..;..;..;..;30;..;..;2;..;..;..;..;..;132;..;..;..;..;..;..;..;..;..;..;..;..;15;..;..;..;..;..;11;..;..;..;..;13;..;..;..;..;..;33;..;..;..;..;..;..;..;..;46;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2;48;..;4;137;..;..;..;..;..;..;..;..;..;4;..;..;..;..;..;..;..;..;..;..;..;..;..;147;..;..;..;..;..;..;..;..;..;..;..;..;..
1990;1990028;Somalia;;706;I R;234.093;2.985;5.969;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;225.139;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
1990;1990029;South Sudan;;728;B R;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
1990;1990030;Uganda;;800;B R;268.223;210;10.257;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;41;..;..;20;..;..;..;..;..;..;..;..;..;..;..;..;18.854;..;..;..;30;..;..;..;..;..;..;41;..;..;..;..;..;..;..;..;..;..;..;..;..;10;34.827;80;..;..;..;..;..;..;..;..;..;82;..;..;..;..;86;..;..;..;..;..;102;..;..;20;..;..;..;..;..;..;..;..;..;..;..;..;..;395;..;..;..;..;..;..;35;..;20;..;..;18.759;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;125;..;..;..;..;99;..;..;..;..;..;..;..;..;..;41;..;..;..;..;..;..;..;..;..;..;51;..;..;..;160;104.582;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;122;..;..;38;..;..;64.224;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;506;14.146;260;..;..;..;..;..;..;..;..;..;..;..
1990;1990031;United Republic of Tanzania;2;834;B R;290.635;779;1.404;..;..;..;..;..;290;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;26;..;..;..;..;..;117.918;..;..;..;75;..;..;..;..;..;..;..;..;..;..;137;7.383;..;..;..;..;..;..;..;..;..;10.142;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;257;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.137;..;..;..;..;..;..;153;..;..;..;..;19.211;..;..;..;..;..;..;26;..;..;..;..;..;..;3.305;..;..;..;..;..;..;..;43;..;..;..;..;..;..;..;..;72.912;..;146;..;..;..;..;..;..;..;..;..;..;..;..;170;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;33.591;..;..;..;..;..;..;..;..;..;..;..;85;..;..;..;..;..;..;186;161;..;..;..;..;..;..;17;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9.408;..;..;292;..;346;..;..;..;..;..;..;..;..;..;9.839;196
1990;1990032;Zambia;;894;B R;136.222;1.283;2.971;..;..;..;..;..;61.728;..;..;..;..;..;42;..;..;..;..;..;..;..;..;..;..;..;..;..;..;294;..;..;..;..;..;..;..;..;2;120;..;..;..;..;..;..;28;..;..;..;..;64;..;..;..;..;..;..;..;..;..;13.126;..;..;..;..;..;101;..;..;..;..;..;..;..;..;..;24;..;..;..;..;..;138;144;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.129;..;..;..;..;..;..;..;..;47;..;..;157;..;..;..;..;..;..;..;..;..;..;..;..;..;6.632;..;..;54;..;..;..;..;..;..;..;..;..;..;..;..;..;20.664;..;1.087;..;..;..;..;..;..;..;47;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;16;..;..;..;..;..;..;..;..;..;3.088;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;135;..;..;897;3.051;220;..;..;..;..;..;..;..;..;..;..;17.933
1990;1990033;Zimbabwe;;716;B R;274.793;3.804;8.167;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.264;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;29.469;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;211.238;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4.918;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;8.218;..;..;..;..;..;..;..;..;..;..;..;7.715;..
1990;1990034;Middle Africa;;911;;716.036;23.500;60.256;..;..;14;..;..;248.789;..;..;..;..;..;..;7;..;..;..;..;..;..;70;..;10.260;..;..;..;..;..;..;..;..;..;861;10.499;3.644;..;23.642;51;..;..;8.693;54.629;..;..;54;..;..;..;..;5.076;..;..;382;..;115;..;2;..;20;49.771;..;..;..;..;..;21;..;14.040;..;..;..;..;..;..;..;17.841;..;..;670;..;..;109;290;..;..;..;..;..;..;..;471;..;..;..;..;..;..;..;..;..;..;..;1;..;2;5;..;5;..;..;..;..;..;..;..;..;375;..;..;504;..;..;..;..;..;..;..;8.514;..;..;..;226;..;..;..;..;..;..;..;..;112;71;..;163;..;..;9;..;..;..;1.203;53.433;..;..;..;..;..;..;..;..;..;..;..;..;2.204;..;..;23;..;..;..;568;11.970;..;..;..;..;..;..;..;2.773;..;2.807;..;..;..;..;..;..;7;..;..;1.183;58.816;135;..;..;23.243;..;..;5;82;4;..;..;..;..;3.996;..;..;..;31;5;..;..;..;9.552;..;..;..;..;163;..;..;..;..;..;..;..;..;..;69;..
1990;1990035;Angola;;24;B R;15.375;1.382;1.405;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.649;..;..;..;..;..;..;6;..;..;..;..;..;..;..;220;..;..;2;..;..;..;..;..;..;5.767;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;68;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;44;..;163;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.919;..;..;..;..;..;..;..;24;..;..;..;..;..;..;..;1.503;..;..;..;..;..;..;..;..;..;..;..;1.154;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;69;..
1990;1990036;Cameroon;;120;B C;119.817;3.170;18.302;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;48.377;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5.431;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;44.537;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
1990;1990037;Central African Republic;;140;C;31.548;1.151;3.453;..;..;..;..;..;..;..;..;..;..;..;..;7;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;10;..;..;..;4.553;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2;..;..;6.110;..;..;..;..;..;21;..;..;..;..;..;..;..;..;..;5.121;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1;..;..;5;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;168;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;82;..;..;..;..;..;..;..;..;47;..;..;..;..;..;..;..;..;7;..;..;29;..;..;..;..;10.614;..;..;5;82;..;..;..;..;..;2;..;..;..;..;5;..;..;..;..;..;..;..;..;64;..;..;..;..;..;..;..;..;..;..;..
